target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
cf-1300,0.75,1.0,0.0,5,5,5,0.0
cf-1300,0.7,1.0,0.0,5,5,5,0.0
cf-1302,0.95,0.0,0.0,5,5,5,1.0
cf-1302,0.9,0.0,0.0,5,5,5,1.0
cf-1302,0.85,0.0,0.0,5,5,5,1.0
cf-1302,0.8,0.0,0.0,5,5,5,1.0
cf-1302,0.75,0.0,0.0,5,5,5,1.0
cf-1302,0.7,1.0,0.0,5,5,5,0.0
cf-1305,0.95,1.0,0.0,5,5,5,0.0
cf-1305,0.9,1.0,0.0,5,5,5,0.0
cf-1305,0.85,1.0,0.0,5,5,5,0.0
cf-1305,0.8,1.0,0.0,5,5,5,0.0
cf-1305,0.75,1.0,0.0,5,5,5,0.0
cf-1305,0.7,1.0,0.0,5,5,5,0.0
cf-1308,0.95,1.0,0.2,5,5,5,0.2
cf-1308,0.9,1.0,0.2,5,5,5,0.2
cf-1308,0.85,1.0,0.2,5,5,5,0.2
cf-1308,0.8,1.0,0.2,5,5,5,0.2
cf-1308,0.75,1.0,0.2,5,5,5,0.2
cf-1308,0.7,1.0,0.2,5,5,5,0.2
cf-1311,0.95,0.0,0.0,5,5,5,1.0
cf-1311,0.9,0.0,0.0,5,5,5,1.0
cf-1311,0.85,0.0,0.0,5,5,5,1.0
